50|45|Comerío Municipio|2|20778|10345|10433|1367|691|676|2541|1309|1232|1352|729|623|2310|1205|1105|16177|7982|8195|15518|7616|7902|8677|4420|4257|5364|2673|2691|5240|2537|2703|2604|1201|1403|269|114|155|34.987654321|33.342105263|36.477272727
50|45|Comerío Municipio|3|20783|10351|10432|1353|687|666|2530|1303|1227|1341|720|621|2313|1210|1103|16214|8002|8212|15559|7641|7918|8666|4417|4249|5352|2667|2685|5263|2548|2715|2631|1216|1415|267|113|154|35.10261194|33.481617647|36.618644068
50|45|Comerío Municipio|4|20779|10351|10428|1297|665|632|2485|1281|1204|1313|693|620|2333|1232|1101|16338|8062|8276|15684|7712|7972|8641|4410|4231|5315|2649|2666|5295|2556|2739|2741|1275|1466|268|113|155|35.472916667|33.865942029|37.008474576
50|47|Corozal Municipio|1|37142|18127|19015|2465|1254|1211|4764|2472|2292|2415|1186|1229|3978|2024|1954|28686|13797|14889|27498|13215|14283|15374|7534|7840|9590|4620|4970|9233|4381|4852|4697|2190|2507|528|183|345|34.773333333|33.624463519|35.772123894
50|47|Corozal Municipio|2|37142|18127|19015|2465|1254|1211|4764|2472|2292|2415|1186|1229|3978|2024|1954|28686|13797|14889|27498|13215|14283|15374|7534|7840|9590|4620|4970|9233|4381|4852|4697|2190|2507|528|183|345|34.773333333|33.624463519|35.772123894
50|47|Corozal Municipio|3|37146|18120|19026|2468|1250|1218|4716|2449|2267|2411|1186|1225|3984|2025|1959|28737|13816|14921|27551|13235|14316|15354|7527|7827|9571|4617|4954|9243|4380|4863|4753|2213|2540|535|185|350|34.878854626|33.73553719|35.893162393
50|47|Corozal Municipio|4|37111|18073|19038|2472|1234|1238|4553|2366|2187|2408|1199|1209|3973|2011|1962|28863|13855|15008|27678|13274|14404|15240|7476|7764|9476|4585|4891|9271|4387|4884|4958|2291|2667|561|195|366|35.247777778|34.13125|36.298701299
50|49|Culebra Municipio|1|1818|921|897|101|40|61|213|110|103|101|47|54|152|85|67|1464|749|715|1403|724|679|707|355|352|472|232|240|514|274|240|265|133|132|24|11|13|39.392857143|39.954545455|39.029411765
50|49|Culebra Municipio|2|1818|921|897|101|40|61|213|110|103|101|47|54|152|85|67|1464|749|715|1403|724|679|707|355|352|472|232|240|514|274|240|265|133|132|24|11|13|39.392857143|39.954545455|39.029411765
50|49|Culebra Municipio|3|1816|920|896|102|41|61|209|107|102|102|48|54|153|85|68|1463|749|714|1403|724|679|706|354|352|472|232|240|511|272|239|267|135|132|24|11|13|39.481481481|40.142857143|39.117647059
50|49|Culebra Municipio|4|1809|916|893|104|45|59|192|95|97|102|50|52|162|84|78|1462|750|712|1411|726|685|704|351|353|471|233|238|505|270|235|273|139|134|26|11|15|39.907407407|40.5|39.5
50|51|Dorado Municipio|1|38165|18312|19853|2535|1272|1263|5244|2648|2596|2277|1162|1115|3236|1592|1644|29181|13765|15416|28109|13230|14879|15688|7579|8109|10779|5140|5639|9476|4427|5049|4618|2071|2547|473|191|282|36.352272727|35.441176471|37.234824281
50|51|Dorado Municipio|2|38165|18312|19853|2535|1272|1263|5244|2648|2596|2277|1162|1115|3236|1592|1644|29181|13765|15416|28109|13230|14879|15688|7579|8109|10779|5140|5639|9476|4427|5049|4618|2071|2547|473|191|282|36.352272727|35.441176471|37.234824281
